dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
16/03/2022,16,3,2022,9585,25,Denmark,DK,DNK,5822763,Europe
15/03/2022,15,3,2022,9947,36,Denmark,DK,DNK,5822763,Europe
14/03/2022,14,3,2022,7892,21,Denmark,DK,DNK,5822763,Europe
13/03/2022,13,3,2022,6658,47,Denmark,DK,DNK,5822763,Europe
12/03/2022,12,3,2022,7091,52,Denmark,DK,DNK,5822763,Europe
11/03/2022,11,3,2022,13826,27,Denmark,DK,DNK,5822763,Europe
10/03/2022,10,3,2022,14309,41,Denmark,DK,DNK,5822763,Europe
09/03/2022,9,3,2022,16958,60,Denmark,DK,DNK,5822763,Europe
08/03/2022,8,3,2022,15475,43,Denmark,DK,DNK,5822763,Europe
07/03/2022,7,3,2022,12225,37,Denmark,DK,DNK,5822763,Europe
06/03/2022,6,3,2022,10827,38,Denmark,DK,DNK,5822763,Europe
05/03/2022,5,3,2022,15735,58,Denmark,DK,DNK,5822763,Europe
04/03/2022,4,3,2022,20266,41,Denmark,DK,DNK,5822763,Europe
02/03/2022,2,3,2022,20458,38,Denmark,DK,DNK,5822763,Europe
01/03/2022,1,3,2022,18561,37,Denmark,DK,DNK,5822763,Europe
28/02/2022,28,2,2022,16578,28,Denmark,DK,DNK,5822763,Europe
27/02/2022,27,2,2022,16454,46,Denmark,DK,DNK,5822763,Europe
26/02/2022,26,2,2022,17359,37,Denmark,DK,DNK,5822763,Europe
25/02/2022,25,2,2022,22784,40,Denmark,DK,DNK,5822763,Europe
24/02/2022,24,2,2022,25209,39,Denmark,DK,DNK,5822763,Europe
23/02/2022,23,2,2022,29040,47,Denmark,DK,DNK,5822763,Europe
22/02/2022,22,2,2022,30480,34,Denmark,DK,DNK,5822763,Europe
21/02/2022,21,2,2022,28883,29,Denmark,DK,DNK,5822763,Europe
20/02/2022,20,2,2022,25690,34,Denmark,DK,DNK,5822763,Europe
19/02/2022,19,2,2022,33304,28,Denmark,DK,DNK,5822763,Europe
18/02/2022,18,2,2022,35658,43,Denmark,DK,DNK,5822763,Europe
17/02/2022,17,2,2022,40600,44,Denmark,DK,DNK,5822763,Europe
16/02/2022,16,2,2022,42948,24,Denmark,DK,DNK,5822763,Europe
15/02/2022,15,2,2022,42978,30,Denmark,DK,DNK,5822763,Europe
14/02/2022,14,2,2022,29474,41,Denmark,DK,DNK,5822763,Europe
13/02/2022,13,2,2022,38323,30,Denmark,DK,DNK,5822763,Europe
12/02/2022,12,2,2022,44350,37,Denmark,DK,DNK,5822763,Europe
11/02/2022,11,2,2022,48170,24,Denmark,DK,DNK,5822763,Europe
10/02/2022,10,2,2022,53747,29,Denmark,DK,DNK,5822763,Europe
09/02/2022,9,2,2022,55120,21,Denmark,DK,DNK,5822763,Europe
08/02/2022,8,2,2022,49798,18,Denmark,DK,DNK,5822763,Europe
07/02/2022,7,2,2022,34849,28,Denmark,DK,DNK,5822763,Europe
06/02/2022,6,2,2022,36512,18,Denmark,DK,DNK,5822763,Europe
05/02/2022,5,2,2022,39190,35,Denmark,DK,DNK,5822763,Europe
04/02/2022,4,2,2022,40179,17,Denmark,DK,DNK,5822763,Europe
03/02/2022,3,2,2022,44225,21,Denmark,DK,DNK,5822763,Europe
02/02/2022,2,2,2022,55001,20,Denmark,DK,DNK,5822763,Europe
01/02/2022,1,2,2022,45366,15,Denmark,DK,DNK,5822763,Europe
31/01/2022,31,1,2022,29084,17,Denmark,DK,DNK,5822763,Europe
30/01/2022,30,1,2022,36196,21,Denmark,DK,DNK,5822763,Europe
29/01/2022,29,1,2022,41083,17,Denmark,DK,DNK,5822763,Europe
28/01/2022,28,1,2022,53655,26,Denmark,DK,DNK,5822763,Europe
27/01/2022,27,1,2022,51033,18,Denmark,DK,DNK,5822763,Europe
26/01/2022,26,1,2022,46747,21,Denmark,DK,DNK,5822763,Europe
25/01/2022,25,1,2022,46590,14,Denmark,DK,DNK,5822763,Europe
24/01/2022,24,1,2022,40348,13,Denmark,DK,DNK,5822763,Europe
23/01/2022,23,1,2022,42018,12,Denmark,DK,DNK,5822763,Europe
22/01/2022,22,1,2022,36120,25,Denmark,DK,DNK,5822763,Europe
21/01/2022,21,1,2022,46831,21,Denmark,DK,DNK,5822763,Europe
20/01/2022,20,1,2022,40626,15,Denmark,DK,DNK,5822763,Europe
19/01/2022,19,1,2022,38759,16,Denmark,DK,DNK,5822763,Europe
18/01/2022,18,1,2022,33493,14,Denmark,DK,DNK,5822763,Europe
17/01/2022,17,1,2022,28780,11,Denmark,DK,DNK,5822763,Europe
16/01/2022,16,1,2022,26169,10,Denmark,DK,DNK,5822763,Europe
15/01/2022,15,1,2022,25034,16,Denmark,DK,DNK,5822763,Europe
14/01/2022,14,1,2022,23614,15,Denmark,DK,DNK,5822763,Europe
13/01/2022,13,1,2022,25751,20,Denmark,DK,DNK,5822763,Europe
12/01/2022,12,1,2022,24343,25,Denmark,DK,DNK,5822763,Europe
11/01/2022,11,1,2022,22396,14,Denmark,DK,DNK,5822763,Europe
10/01/2022,10,1,2022,14414,9,Denmark,DK,DNK,5822763,Europe
08/01/2022,8,1,2022,12588,28,Denmark,DK,DNK,5822763,Europe
07/01/2022,7,1,2022,18261,10,Denmark,DK,DNK,5822763,Europe
06/01/2022,6,1,2022,25995,11,Denmark,DK,DNK,5822763,Europe
05/01/2022,5,1,2022,28283,15,Denmark,DK,DNK,5822763,Europe
04/01/2022,4,1,2022,25073,15,Denmark,DK,DNK,5822763,Europe
03/01/2022,3,1,2022,8801,5,Denmark,DK,DNK,5822763,Europe
31/12/2021,31,12,2021,18695,11,Denmark,DK,DNK,5822763,Europe
30/12/2021,30,12,2021,21403,9,Denmark,DK,DNK,5822763,Europe
29/12/2021,29,12,2021,23228,16,Denmark,DK,DNK,5822763,Europe
28/12/2021,28,12,2021,13000,14,Denmark,DK,DNK,5822763,Europe
27/12/2021,27,12,2021,16164,7,Denmark,DK,DNK,5822763,Europe
24/12/2021,24,12,2021,11229,14,Denmark,DK,DNK,5822763,Europe
23/12/2021,23,12,2021,12487,15,Denmark,DK,DNK,5822763,Europe
22/12/2021,22,12,2021,13386,14,Denmark,DK,DNK,5822763,Europe
21/12/2021,21,12,2021,13057,17,Denmark,DK,DNK,5822763,Europe
20/12/2021,20,12,2021,10082,8,Denmark,DK,DNK,5822763,Europe
19/12/2021,19,12,2021,8212,9,Denmark,DK,DNK,5822763,Europe
18/12/2021,18,12,2021,8594,13,Denmark,DK,DNK,5822763,Europe
17/12/2021,17,12,2021,11194,3,Denmark,DK,DNK,5822763,Europe
16/12/2021,16,12,2021,9999,12,Denmark,DK,DNK,5822763,Europe
15/12/2021,15,12,2021,8773,9,Denmark,DK,DNK,5822763,Europe
14/12/2021,14,12,2021,8314,7,Denmark,DK,DNK,5822763,Europe
13/12/2021,13,12,2021,7799,9,Denmark,DK,DNK,5822763,Europe
12/12/2021,12,12,2021,5989,9,Denmark,DK,DNK,5822763,Europe
11/12/2021,11,12,2021,5606,9,Denmark,DK,DNK,5822763,Europe
10/12/2021,10,12,2021,6599,13,Denmark,DK,DNK,5822763,Europe
09/12/2021,9,12,2021,6985,11,Denmark,DK,DNK,5822763,Europe
08/12/2021,8,12,2021,6629,7,Denmark,DK,DNK,5822763,Europe
07/12/2021,7,12,2021,6324,9,Denmark,DK,DNK,5822763,Europe
06/12/2021,6,12,2021,7146,10,Denmark,DK,DNK,5822763,Europe
05/12/2021,5,12,2021,3026,7,Denmark,DK,DNK,5822763,Europe
04/12/2021,4,12,2021,4325,12,Denmark,DK,DNK,5822763,Europe
03/12/2021,3,12,2021,4559,15,Denmark,DK,DNK,5822763,Europe
02/12/2021,2,12,2021,4680,3,Denmark,DK,DNK,5822763,Europe
01/12/2021,1,12,2021,5120,14,Denmark,DK,DNK,5822763,Europe
30/11/2021,30,11,2021,4148,12,Denmark,DK,DNK,5822763,Europe
29/11/2021,29,11,2021,4326,11,Denmark,DK,DNK,5822763,Europe
28/11/2021,28,11,2021,4290,9,Denmark,DK,DNK,5822763,Europe
27/11/2021,27,11,2021,3744,13,Denmark,DK,DNK,5822763,Europe
26/11/2021,26,11,2021,4076,9,Denmark,DK,DNK,5822763,Europe
25/11/2021,25,11,2021,4390,12,Denmark,DK,DNK,5822763,Europe
24/11/2021,24,11,2021,4426,9,Denmark,DK,DNK,5822763,Europe
23/11/2021,23,11,2021,4199,4,Denmark,DK,DNK,5822763,Europe
22/11/2021,22,11,2021,3711,6,Denmark,DK,DNK,5822763,Europe
21/11/2021,21,11,2021,3415,3,Denmark,DK,DNK,5822763,Europe
20/11/2021,20,11,2021,3795,10,Denmark,DK,DNK,5822763,Europe
19/11/2021,19,11,2021,4070,5,Denmark,DK,DNK,5822763,Europe
18/11/2021,18,11,2021,4013,6,Denmark,DK,DNK,5822763,Europe
17/11/2021,17,11,2021,3907,5,Denmark,DK,DNK,5822763,Europe
16/11/2021,16,11,2021,3899,9,Denmark,DK,DNK,5822763,Europe
15/11/2021,15,11,2021,3670,5,Denmark,DK,DNK,5822763,Europe
14/11/2021,14,11,2021,3223,7,Denmark,DK,DNK,5822763,Europe
13/11/2021,13,11,2021,2948,7,Denmark,DK,DNK,5822763,Europe
12/11/2021,12,11,2021,4585,4,Denmark,DK,DNK,5822763,Europe
11/11/2021,11,11,2021,2132,4,Denmark,DK,DNK,5822763,Europe
10/11/2021,10,11,2021,3017,3,Denmark,DK,DNK,5822763,Europe
09/11/2021,9,11,2021,2562,2,Denmark,DK,DNK,5822763,Europe
08/11/2021,8,11,2021,2294,2,Denmark,DK,DNK,5822763,Europe
07/11/2021,7,11,2021,2416,3,Denmark,DK,DNK,5822763,Europe
06/11/2021,6,11,2021,2097,10,Denmark,DK,DNK,5822763,Europe
05/11/2021,5,11,2021,2251,3,Denmark,DK,DNK,5822763,Europe
04/11/2021,4,11,2021,2598,5,Denmark,DK,DNK,5822763,Europe
03/11/2021,3,11,2021,1978,1,Denmark,DK,DNK,5822763,Europe
02/11/2021,2,11,2021,1981,0,Denmark,DK,DNK,5822763,Europe
01/11/2021,1,11,2021,1457,2,Denmark,DK,DNK,5822763,Europe
31/10/2021,31,10,2021,1532,1,Denmark,DK,DNK,5822763,Europe
30/10/2021,30,10,2021,1671,4,Denmark,DK,DNK,5822763,Europe
29/10/2021,29,10,2021,1784,0,Denmark,DK,DNK,5822763,Europe
28/10/2021,28,10,2021,1847,1,Denmark,DK,DNK,5822763,Europe
27/10/2021,27,10,2021,1871,5,Denmark,DK,DNK,5822763,Europe
26/10/2021,26,10,2021,1253,4,Denmark,DK,DNK,5822763,Europe
25/10/2021,25,10,2021,1411,0,Denmark,DK,DNK,5822763,Europe
24/10/2021,24,10,2021,1349,2,Denmark,DK,DNK,5822763,Europe
23/10/2021,23,10,2021,1262,1,Denmark,DK,DNK,5822763,Europe
22/10/2021,22,10,2021,1270,0,Denmark,DK,DNK,5822763,Europe
21/10/2021,21,10,2021,1247,2,Denmark,DK,DNK,5822763,Europe
20/10/2021,20,10,2021,1127,4,Denmark,DK,DNK,5822763,Europe
19/10/2021,19,10,2021,756,2,Denmark,DK,DNK,5822763,Europe
18/10/2021,18,10,2021,752,3,Denmark,DK,DNK,5822763,Europe
17/10/2021,17,10,2021,591,5,Denmark,DK,DNK,5822763,Europe
16/10/2021,16,10,2021,753,1,Denmark,DK,DNK,5822763,Europe
15/10/2021,15,10,2021,700,3,Denmark,DK,DNK,5822763,Europe
14/10/2021,14,10,2021,767,2,Denmark,DK,DNK,5822763,Europe
13/10/2021,13,10,2021,789,0,Denmark,DK,DNK,5822763,Europe
12/10/2021,12,10,2021,587,3,Denmark,DK,DNK,5822763,Europe
11/10/2021,11,10,2021,564,2,Denmark,DK,DNK,5822763,Europe
10/10/2021,10,10,2021,544,0,Denmark,DK,DNK,5822763,Europe
09/10/2021,9,10,2021,618,0,Denmark,DK,DNK,5822763,Europe
08/10/2021,8,10,2021,670,1,Denmark,DK,DNK,5822763,Europe
07/10/2021,7,10,2021,607,3,Denmark,DK,DNK,5822763,Europe
06/10/2021,6,10,2021,573,1,Denmark,DK,DNK,5822763,Europe
05/10/2021,5,10,2021,477,0,Denmark,DK,DNK,5822763,Europe
04/10/2021,4,10,2021,380,1,Denmark,DK,DNK,5822763,Europe
03/10/2021,3,10,2021,368,0,Denmark,DK,DNK,5822763,Europe
02/10/2021,2,10,2021,426,4,Denmark,DK,DNK,5822763,Europe
01/10/2021,1,10,2021,441,3,Denmark,DK,DNK,5822763,Europe
30/09/2021,30,9,2021,427,2,Denmark,DK,DNK,5822763,Europe
29/09/2021,29,9,2021,542,2,Denmark,DK,DNK,5822763,Europe
28/09/2021,28,9,2021,457,6,Denmark,DK,DNK,5822763,Europe
27/09/2021,27,9,2021,333,4,Denmark,DK,DNK,5822763,Europe
26/09/2021,26,9,2021,353,2,Denmark,DK,DNK,5822763,Europe
25/09/2021,25,9,2021,358,0,Denmark,DK,DNK,5822763,Europe
24/09/2021,24,9,2021,382,2,Denmark,DK,DNK,5822763,Europe
23/09/2021,23,9,2021,341,4,Denmark,DK,DNK,5822763,Europe
22/09/2021,22,9,2021,346,1,Denmark,DK,DNK,5822763,Europe
21/09/2021,21,9,2021,344,3,Denmark,DK,DNK,5822763,Europe
20/09/2021,20,9,2021,268,2,Denmark,DK,DNK,5822763,Europe
19/09/2021,19,9,2021,252,3,Denmark,DK,DNK,5822763,Europe
18/09/2021,18,9,2021,325,3,Denmark,DK,DNK,5822763,Europe
17/09/2021,17,9,2021,324,3,Denmark,DK,DNK,5822763,Europe
16/09/2021,16,9,2021,313,2,Denmark,DK,DNK,5822763,Europe
15/09/2021,15,9,2021,370,3,Denmark,DK,DNK,5822763,Europe
14/09/2021,14,9,2021,425,0,Denmark,DK,DNK,5822763,Europe
13/09/2021,13,9,2021,263,3,Denmark,DK,DNK,5822763,Europe
12/09/2021,12,9,2021,434,0,Denmark,DK,DNK,5822763,Europe
11/09/2021,11,9,2021,386,3,Denmark,DK,DNK,5822763,Europe
10/09/2021,10,9,2021,557,4,Denmark,DK,DNK,5822763,Europe
09/09/2021,9,9,2021,591,5,Denmark,DK,DNK,5822763,Europe
08/09/2021,8,9,2021,514,5,Denmark,DK,DNK,5822763,Europe
07/09/2021,7,9,2021,451,2,Denmark,DK,DNK,5822763,Europe
06/09/2021,6,9,2021,461,2,Denmark,DK,DNK,5822763,Europe
05/09/2021,5,9,2021,632,0,Denmark,DK,DNK,5822763,Europe
04/09/2021,4,9,2021,438,3,Denmark,DK,DNK,5822763,Europe
03/09/2021,3,9,2021,697,3,Denmark,DK,DNK,5822763,Europe
02/09/2021,2,9,2021,694,0,Denmark,DK,DNK,5822763,Europe
01/09/2021,1,9,2021,825,0,Denmark,DK,DNK,5822763,Europe
31/08/2021,31,8,2021,843,4,Denmark,DK,DNK,5822763,Europe
30/08/2021,30,8,2021,762,0,Denmark,DK,DNK,5822763,Europe
29/08/2021,29,8,2021,737,3,Denmark,DK,DNK,5822763,Europe
28/08/2021,28,8,2021,877,1,Denmark,DK,DNK,5822763,Europe
27/08/2021,27,8,2021,925,3,Denmark,DK,DNK,5822763,Europe
26/08/2021,26,8,2021,982,2,Denmark,DK,DNK,5822763,Europe
25/08/2021,25,8,2021,987,3,Denmark,DK,DNK,5822763,Europe
24/08/2021,24,8,2021,1340,1,Denmark,DK,DNK,5822763,Europe
23/08/2021,23,8,2021,774,1,Denmark,DK,DNK,5822763,Europe
22/08/2021,22,8,2021,720,2,Denmark,DK,DNK,5822763,Europe
21/08/2021,21,8,2021,1024,1,Denmark,DK,DNK,5822763,Europe
20/08/2021,20,8,2021,923,1,Denmark,DK,DNK,5822763,Europe
19/08/2021,19,8,2021,984,0,Denmark,DK,DNK,5822763,Europe
18/08/2021,18,8,2021,1193,0,Denmark,DK,DNK,5822763,Europe
17/08/2021,17,8,2021,886,2,Denmark,DK,DNK,5822763,Europe
16/08/2021,16,8,2021,959,0,Denmark,DK,DNK,5822763,Europe
15/08/2021,15,8,2021,850,1,Denmark,DK,DNK,5822763,Europe
14/08/2021,14,8,2021,917,1,Denmark,DK,DNK,5822763,Europe
13/08/2021,13,8,2021,1038,3,Denmark,DK,DNK,5822763,Europe
12/08/2021,12,8,2021,1085,1,Denmark,DK,DNK,5822763,Europe
11/08/2021,11,8,2021,1162,0,Denmark,DK,DNK,5822763,Europe
10/08/2021,10,8,2021,1004,2,Denmark,DK,DNK,5822763,Europe
09/08/2021,9,8,2021,935,0,Denmark,DK,DNK,5822763,Europe
08/08/2021,8,8,2021,821,0,Denmark,DK,DNK,5822763,Europe
07/08/2021,7,8,2021,946,0,Denmark,DK,DNK,5822763,Europe
06/08/2021,6,8,2021,865,0,Denmark,DK,DNK,5822763,Europe
05/08/2021,5,8,2021,932,2,Denmark,DK,DNK,5822763,Europe
04/08/2021,4,8,2021,927,0,Denmark,DK,DNK,5822763,Europe
03/08/2021,3,8,2021,810,0,Denmark,DK,DNK,5822763,Europe
02/08/2021,2,8,2021,785,1,Denmark,DK,DNK,5822763,Europe
01/08/2021,1,8,2021,893,0,Denmark,DK,DNK,5822763,Europe
31/07/2021,31,7,2021,739,1,Denmark,DK,DNK,5822763,Europe
30/07/2021,30,7,2021,1085,0,Denmark,DK,DNK,5822763,Europe
29/07/2021,29,7,2021,848,1,Denmark,DK,DNK,5822763,Europe
28/07/2021,28,7,2021,1284,1,Denmark,DK,DNK,5822763,Europe
27/07/2021,27,7,2021,559,3,Denmark,DK,DNK,5822763,Europe
26/07/2021,26,7,2021,772,1,Denmark,DK,DNK,5822763,Europe
25/07/2021,25,7,2021,644,0,Denmark,DK,DNK,5822763,Europe
24/07/2021,24,7,2021,749,0,Denmark,DK,DNK,5822763,Europe
23/07/2021,23,7,2021,707,0,Denmark,DK,DNK,5822763,Europe
22/07/2021,22,7,2021,805,0,Denmark,DK,DNK,5822763,Europe
21/07/2021,21,7,2021,851,0,Denmark,DK,DNK,5822763,Europe
20/07/2021,20,7,2021,820,0,Denmark,DK,DNK,5822763,Europe
19/07/2021,19,7,2021,844,0,Denmark,DK,DNK,5822763,Europe
18/07/2021,18,7,2021,641,0,Denmark,DK,DNK,5822763,Europe
17/07/2021,17,7,2021,1030,1,Denmark,DK,DNK,5822763,Europe
16/07/2021,16,7,2021,960,1,Denmark,DK,DNK,5822763,Europe
15/07/2021,15,7,2021,1141,1,Denmark,DK,DNK,5822763,Europe
14/07/2021,14,7,2021,1202,0,Denmark,DK,DNK,5822763,Europe
13/07/2021,13,7,2021,1055,0,Denmark,DK,DNK,5822763,Europe
12/07/2021,12,7,2021,848,0,Denmark,DK,DNK,5822763,Europe
11/07/2021,11,7,2021,609,0,Denmark,DK,DNK,5822763,Europe
10/07/2021,10,7,2021,520,1,Denmark,DK,DNK,5822763,Europe
09/07/2021,9,7,2021,551,0,Denmark,DK,DNK,5822763,Europe
08/07/2021,8,7,2021,658,0,Denmark,DK,DNK,5822763,Europe
07/07/2021,7,7,2021,689,0,Denmark,DK,DNK,5822763,Europe
06/07/2021,6,7,2021,542,1,Denmark,DK,DNK,5822763,Europe
05/07/2021,5,7,2021,337,0,Denmark,DK,DNK,5822763,Europe
04/07/2021,4,7,2021,392,0,Denmark,DK,DNK,5822763,Europe
03/07/2021,3,7,2021,447,1,Denmark,DK,DNK,5822763,Europe
02/07/2021,2,7,2021,326,1,Denmark,DK,DNK,5822763,Europe
01/07/2021,1,7,2021,475,1,Denmark,DK,DNK,5822763,Europe
30/06/2021,30,6,2021,340,0,Denmark,DK,DNK,5822763,Europe
29/06/2021,29,6,2021,243,1,Denmark,DK,DNK,5822763,Europe
28/06/2021,28,6,2021,151,1,Denmark,DK,DNK,5822763,Europe
27/06/2021,27,6,2021,174,1,Denmark,DK,DNK,5822763,Europe
26/06/2021,26,6,2021,195,0,Denmark,DK,DNK,5822763,Europe
25/06/2021,25,6,2021,222,0,Denmark,DK,DNK,5822763,Europe
24/06/2021,24,6,2021,173,0,Denmark,DK,DNK,5822763,Europe
23/06/2021,23,6,2021,223,0,Denmark,DK,DNK,5822763,Europe
22/06/2021,22,6,2021,155,0,Denmark,DK,DNK,5822763,Europe
21/06/2021,21,6,2021,149,1,Denmark,DK,DNK,5822763,Europe
20/06/2021,20,6,2021,189,0,Denmark,DK,DNK,5822763,Europe
19/06/2021,19,6,2021,243,2,Denmark,DK,DNK,5822763,Europe
18/06/2021,18,6,2021,203,0,Denmark,DK,DNK,5822763,Europe
17/06/2021,17,6,2021,331,1,Denmark,DK,DNK,5822763,Europe
16/06/2021,16,6,2021,353,0,Denmark,DK,DNK,5822763,Europe
15/06/2021,15,6,2021,222,1,Denmark,DK,DNK,5822763,Europe
14/06/2021,14,6,2021,237,1,Denmark,DK,DNK,5822763,Europe
13/06/2021,13,6,2021,315,0,Denmark,DK,DNK,5822763,Europe
12/06/2021,12,6,2021,437,2,Denmark,DK,DNK,5822763,Europe
11/06/2021,11,6,2021,418,1,Denmark,DK,DNK,5822763,Europe
10/06/2021,10,6,2021,475,2,Denmark,DK,DNK,5822763,Europe
09/06/2021,9,6,2021,904,0,Denmark,DK,DNK,5822763,Europe
08/06/2021,8,6,2021,377,0,Denmark,DK,DNK,5822763,Europe
07/06/2021,7,6,2021,459,2,Denmark,DK,DNK,5822763,Europe
06/06/2021,6,6,2021,853,0,Denmark,DK,DNK,5822763,Europe
05/06/2021,5,6,2021,592,1,Denmark,DK,DNK,5822763,Europe
04/06/2021,4,6,2021,927,0,Denmark,DK,DNK,5822763,Europe
03/06/2021,3,6,2021,1028,1,Denmark,DK,DNK,5822763,Europe
02/06/2021,2,6,2021,954,0,Denmark,DK,DNK,5822763,Europe
01/06/2021,1,6,2021,908,0,Denmark,DK,DNK,5822763,Europe
31/05/2021,31,5,2021,844,0,Denmark,DK,DNK,5822763,Europe
30/05/2021,30,5,2021,949,0,Denmark,DK,DNK,5822763,Europe
29/05/2021,29,5,2021,1038,4,Denmark,DK,DNK,5822763,Europe
28/05/2021,28,5,2021,997,1,Denmark,DK,DNK,5822763,Europe
27/05/2021,27,5,2021,1119,0,Denmark,DK,DNK,5822763,Europe
26/05/2021,26,5,2021,1073,1,Denmark,DK,DNK,5822763,Europe
25/05/2021,25,5,2021,794,1,Denmark,DK,DNK,5822763,Europe
24/05/2021,24,5,2021,919,1,Denmark,DK,DNK,5822763,Europe
23/05/2021,23,5,2021,835,1,Denmark,DK,DNK,5822763,Europe
22/05/2021,22,5,2021,751,1,Denmark,DK,DNK,5822763,Europe
21/05/2021,21,5,2021,1351,0,Denmark,DK,DNK,5822763,Europe
20/05/2021,20,5,2021,1214,1,Denmark,DK,DNK,5822763,Europe
19/05/2021,19,5,2021,1088,2,Denmark,DK,DNK,5822763,Europe
18/05/2021,18,5,2021,916,0,Denmark,DK,DNK,5822763,Europe
17/05/2021,17,5,2021,836,1,Denmark,DK,DNK,5822763,Europe
16/05/2021,16,5,2021,964,0,Denmark,DK,DNK,5822763,Europe
15/05/2021,15,5,2021,1074,3,Denmark,DK,DNK,5822763,Europe
14/05/2021,14,5,2021,951,0,Denmark,DK,DNK,5822763,Europe
13/05/2021,13,5,2021,1355,0,Denmark,DK,DNK,5822763,Europe
12/05/2021,12,5,2021,1246,0,Denmark,DK,DNK,5822763,Europe
11/05/2021,11,5,2021,925,2,Denmark,DK,DNK,5822763,Europe
10/05/2021,10,5,2021,932,0,Denmark,DK,DNK,5822763,Europe
09/05/2021,9,5,2021,874,0,Denmark,DK,DNK,5822763,Europe
08/05/2021,8,5,2021,677,2,Denmark,DK,DNK,5822763,Europe
07/05/2021,7,5,2021,1023,2,Denmark,DK,DNK,5822763,Europe
06/05/2021,6,5,2021,1012,1,Denmark,DK,DNK,5822763,Europe
05/05/2021,5,5,2021,988,1,Denmark,DK,DNK,5822763,Europe
04/05/2021,4,5,2021,809,1,Denmark,DK,DNK,5822763,Europe
03/05/2021,3,5,2021,761,0,Denmark,DK,DNK,5822763,Europe
02/05/2021,2,5,2021,867,1,Denmark,DK,DNK,5822763,Europe
01/05/2021,1,5,2021,617,4,Denmark,DK,DNK,5822763,Europe
30/04/2021,30,4,2021,874,2,Denmark,DK,DNK,5822763,Europe
29/04/2021,29,4,2021,769,2,Denmark,DK,DNK,5822763,Europe
28/04/2021,28,4,2021,835,2,Denmark,DK,DNK,5822763,Europe
27/04/2021,27,4,2021,624,2,Denmark,DK,DNK,5822763,Europe
26/04/2021,26,4,2021,704,2,Denmark,DK,DNK,5822763,Europe
25/04/2021,25,4,2021,612,1,Denmark,DK,DNK,5822763,Europe
24/04/2021,24,4,2021,547,2,Denmark,DK,DNK,5822763,Europe
23/04/2021,23,4,2021,702,5,Denmark,DK,DNK,5822763,Europe
22/04/2021,22,4,2021,893,2,Denmark,DK,DNK,5822763,Europe
21/04/2021,21,4,2021,803,2,Denmark,DK,DNK,5822763,Europe
20/04/2021,20,4,2021,691,4,Denmark,DK,DNK,5822763,Europe
19/04/2021,19,4,2021,741,4,Denmark,DK,DNK,5822763,Europe
18/04/2021,18,4,2021,902,3,Denmark,DK,DNK,5822763,Europe
17/04/2021,17,4,2021,724,0,Denmark,DK,DNK,5822763,Europe
16/04/2021,16,4,2021,677,3,Denmark,DK,DNK,5822763,Europe
15/04/2021,15,4,2021,798,2,Denmark,DK,DNK,5822763,Europe
14/04/2021,14,4,2021,663,1,Denmark,DK,DNK,5822763,Europe
13/04/2021,13,4,2021,563,3,Denmark,DK,DNK,5822763,Europe
12/04/2021,12,4,2021,514,2,Denmark,DK,DNK,5822763,Europe
11/04/2021,11,4,2021,691,2,Denmark,DK,DNK,5822763,Europe
10/04/2021,10,4,2021,755,3,Denmark,DK,DNK,5822763,Europe
09/04/2021,9,4,2021,698,0,Denmark,DK,DNK,5822763,Europe
08/04/2021,8,4,2021,717,1,Denmark,DK,DNK,5822763,Europe
07/04/2021,7,4,2021,614,3,Denmark,DK,DNK,5822763,Europe
06/04/2021,6,4,2021,520,2,Denmark,DK,DNK,5822763,Europe
05/04/2021,5,4,2021,479,1,Denmark,DK,DNK,5822763,Europe
04/04/2021,4,4,2021,600,1,Denmark,DK,DNK,5822763,Europe
03/04/2021,3,4,2021,745,4,Denmark,DK,DNK,5822763,Europe
02/04/2021,2,4,2021,708,1,Denmark,DK,DNK,5822763,Europe
01/04/2021,1,4,2021,662,4,Denmark,DK,DNK,5822763,Europe
31/03/2021,31,3,2021,701,2,Denmark,DK,DNK,5822763,Europe
30/03/2021,30,3,2021,1210,2,Denmark,DK,DNK,5822763,Europe
29/03/2021,29,3,2021,679,1,Denmark,DK,DNK,5822763,Europe
28/03/2021,28,3,2021,964,1,Denmark,DK,DNK,5822763,Europe
27/03/2021,27,3,2021,416,2,Denmark,DK,DNK,5822763,Europe
26/03/2021,26,3,2021,789,2,Denmark,DK,DNK,5822763,Europe
25/03/2021,25,3,2021,814,5,Denmark,DK,DNK,5822763,Europe
24/03/2021,24,3,2021,-2001,1,Denmark,DK,DNK,5822763,Europe
23/03/2021,23,3,2021,754,1,Denmark,DK,DNK,5822763,Europe
22/03/2021,22,3,2021,772,2,Denmark,DK,DNK,5822763,Europe
21/03/2021,21,3,2021,657,1,Denmark,DK,DNK,5822763,Europe
20/03/2021,20,3,2021,590,2,Denmark,DK,DNK,5822763,Europe
19/03/2021,19,3,2021,843,0,Denmark,DK,DNK,5822763,Europe
18/03/2021,18,3,2021,786,1,Denmark,DK,DNK,5822763,Europe
17/03/2021,17,3,2021,787,1,Denmark,DK,DNK,5822763,Europe
16/03/2021,16,3,2021,771,2,Denmark,DK,DNK,5822763,Europe
15/03/2021,15,3,2021,612,2,Denmark,DK,DNK,5822763,Europe
14/03/2021,14,3,2021,541,1,Denmark,DK,DNK,5822763,Europe
